species,alat,energy,order_d,led,status
"H,C,N,O,S",1.3699838867187595,-1.2069327379551588e+29,0,2.412541156449588e+32,False
"H,C,N,O,S",1.3799838867187595,1.7066235711844912e+32,0,-2.07388367086976e+32,False
"H,C,N,O,S",1.3899838867187595,6.988973982436789e+31,0,7.4796721573744475e+31,False
"H,C,N,O,S",1.3999838867187595,5.903398677645622e+31,0,3.0152866290789515e+31,False
"H,C,N,O,S",1.4099838867187595,5.919891906683696e+31,0,-6.125806999071254e+31,False
"H,C,N,O,S",1.4199838867187595,-1.00023610272727e+29,0,4.0474421526265137e+31,False
"H,C,N,O,S",1.4299838867187595,-1.8585213824296728e+28,0,-1.4328305151260065e+31,False
"H,C,N,O,S",1.4399838867187595,6.788669978697456e+28,0,8.973097699454024e+30,False
"H,C,N,O,S",1.4499838867187596,5.410970134312774e+30,0,-9.069411291231023e+30,False
"H,C,N,O,S",1.4599838867187596,-8.06622539086319e+28,0,4.7076417933333136e+30,False
"H,C,N,O,S",1.4699838867187593,-2.6569592282691916e+27,0,-1.6352400507302975e+30,False
"H,C,N,O,S",1.4799838867187596,1.2855262592741137e+29,0,1.4281441086538332e+30,False
"H,C,N,O,S",1.4899838867187594,1.1215969710564148e+30,0,-1.047143269668712e+30,False
"H,C,N,O,S",1.4999838867187594,2.9873010319941635e+29,0,-7.751328127656264e+29,False
"H,C,N,O,S",1.5099838867187594,6.469425886276109e+28,0,2.3860915800502963e+30,False
"H,C,N,O,S",1.5199838867187594,1.62386026600619e+30,0,-2.1502428368393718e+30,False
"H,C,N,O,S",1.5299838867187594,3.2943066744908206e+29,0,7.783282339402406e+29,False
"H,C,N,O,S",1.5399838867187594,-1.0798827768059727e+25,0,3.400736251523474e+28,False
"H,C,N,O,S",1.5499838867187594,1.8043779281617745e+28,0,-8.515062837703608e+28,False
"H,C,N,O,S",1.5599838867187594,-4.1083501552639303e+24,0,1.5458181419514834e+28,False
"H,C,N,O,S",1.5699838867187594,1.8478100755363102e+26,0,-3.6362020170314756e+27,False
"H,C,N,O,S",1.5799838867187594,-1.6327318796032735e+25,0,2.613638588584905e+26,False
"H,C,N,O,S",1.5899838867187595,5.488631101631064e+26,0,7.107886254848137e+26,False
"H,C,N,O,S",1.5999838867187595,1.0025077445173784e+27,0,-1.204000495293109e+27,False
"H,C,N,O,S",1.6099838867187595,8.041982230246655e+23,0,7.187894053287754e+26,False
"H,C,N,O,S",1.6199838867187595,-1.2759979849199783e+24,0,-1.2069597731606879e+26,False
"H,C,N,O,S",1.6299838867187595,2.600963164871957e+25,0,-4.55439714246582e+25,False
"H,C,N,O,S",1.6399838867187595,-8.906012808805302e+22,0,2.3857356653968804e+25,False
"H,C,N,O,S",1.6499838867187595,1.0092925290066148e+24,0,-6.675754639849216e+24,False
"H,C,N,O,S",1.6599838867187595,-4.625998721530464e+22,0,1.958694207132388e+24,False
"H,C,N,O,S",1.6699838867187595,6.051571882717833e+23,0,-1.255888934908651e+24,False
"H,C,N,O,S",1.6799838867187595,-1.8284446357346885e+22,0,5.6454494747522445e+23,False
"H,C,N,O,S",1.6899838867187595,1.1048483015586669e+22,0,-1.403195492226577e+23,False
"H,C,N,O,S",1.6999838867187596,-5.082382999533503e+21,0,1.51249651392103e+22,False
"H,C,N,O,S",1.7099838867187596,-3.517452449876954e+21,0,2.4253992155296395e+21,False
"H,C,N,O,S",1.7199838867187593,-1.616477375611568e+21,0,-9.842610281302521e+21,False
"H,C,N,O,S",1.7299838867187596,-6.508762974641754e+21,0,9.595548300616353e+21,False
"H,C,N,O,S",1.7399838867187594,-5.407723094306074e+20,0,-5.673400022449767e+21,False
"H,C,N,O,S",1.7499838867187596,-3.317879948150457e+20,0,3.3275192953199856e+21,False
"H,C,N,O,S",1.7599838867187594,7.993776056923167e+20,0,-1.7555753334767338e+21,False
"H,C,N,O,S",1.7699838867187594,-1.2060177547954398e+21,0,-3.178017899896715e+21,False
"H,C,N,O,S",1.7799838867187594,-1.1815304346196252e+21,0,8.321835622370516e+21,False
"H,C,N,O,S",1.7899838867187594,4.73101709556366e+21,0,-6.722325338313622e+21,False
"H,C,N,O,S",1.7999838867187594,1.342885340323511e+19,0,2.3592295274890022e+20,False
"H,C,N,O,S",1.8099838867187594,-2.297850920924064e+21,0,3.1456676318350986e+21,False
"H,C,N,O,S",1.8199838867187594,5.431020540488339e+19,0,-1.9396675725710585e+21,False
"H,C,N,O,S",1.8299838867187594,-3.6729425647117677e+19,0,2.6198708401166523e+20,False
"H,C,N,O,S",1.8399838867187595,-1.673797719669866e+20,0,1.3787935953963916e+20,False
"H,C,N,O,S",1.8499838867187595,-6.182452671771853e+19,0,-3.817989591372466e+19,False
"H,C,N,O,S",1.8599838867187595,-9.861426839276944e+16,0,-3.5640360681622356e+19,False
"H,C,N,O,S",1.8699838867187595,9.187967043662235e+18,0,1.1628022978481419e+20,False
"H,C,N,O,S",1.8799838867187595,-2.2923056947894144e+17,0,-1.7899775871209885e+20,False
"H,C,N,O,S",1.8899838867187595,-1.6611126843607286e+20,0,-1.6498945695277908e+19,False
"H,C,N,O,S",1.8999838867187595,-1.0003444271582203e+20,0,5.0622721893162844e+20,False
"H,C,N,O,S",1.9099838867187595,3.862316332753185e+19,0,-7.97053298404206e+20,False
"H,C,N,O,S",1.9199838867187595,-5.563119948454595e+20,0,4.810847428020012e+20,False
"H,C,N,O,S",1.9299838867187593,-3.004456094601799e+20,0,3.609493505586332e+18,False
"H,C,N,O,S",1.9399838867187595,-1.135310853184385e+18,0,-1.0221270063921568e+20,False
"H,C,N,O,S",1.9499838867187593,2.901778933980875e+19,0,-9.96442345630581e+18,False
"H,C,N,O,S",1.9599838867187596,-6.173940782563978e+18,0,3.6248934801140994e+19,False
"H,C,N,O,S",1.9699838867187593,2.3914277739486637e+17,0,-1.273131204158868e+19,False
